mac,name,org,venue,model,firmware,uptime,up_days,cpu_busy_pct,cpu_load_1m,cpu_load_5m,cpu_load_15m,mem_used_pct,mem_free_pct,num_ifaces,num_ssids,num_assocs,chan_2g,width_2g,chan_5g,width_5g,chan_6g,width_6g,conf_2g,conf_5g,conf_6g,conf_2g_bw,conf_5g_bw,conf_6g_bw,last_state,wan_carrier,wan_speed,wan_duplex
903cb3bb1f76,AP0707,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,5367591,62.12,1,0.000977,0,0,20.57,79.43,2,2,0,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-40.935432,1,1000,full
903cb3bb212e,AP1203,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4750118,54.98,1,0.039063,0.059083,0.010254,18.65,81.35,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-27.935432,1,1000,full
903cb3bb23e0,AP0705,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,5367627,62.13,1,0,0.013184,0,21.89,78.11,2,2,0,1,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-77.935432,1,1000,full
903cb3bb242b,AP0201,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,4828436,55.88,2,0.013672,0.040528,0,22.01,77.99,2,2,4,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-28.935432,1,1000,full
903cb3bb2778,AP01-STE2,Temple Buildings,Temple Rochester,edgecore_eap101,Shasta-AP-NOS Rel 2.1 build 21,5018972,58.09,2,0,0,0,20.6,79.4,2,2,0,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-31.935432,1,1000,full
cccf83ca4b08,Clubhouse-Outdoor-AP-2,Campus Trailhead,Outdoor,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 22,4156778,48.11,6,0.197757,0.161624,0.104005,42.11,57.89,3,6,7,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-33.935432,1,1000,full
cccf83ca4d60,CT-1108-Outdoor-AP-1,Campus Trailhead,Outdoor,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 22,4156824,48.11,3,0.09131,0.042969,0.005371,22.73,77.27,3,6,2,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-77.935432,1,1000,full
d077ce1fd430,WAP029-RM-309-311,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,82911,0.96,3,0.083497,0.064942,0.008789,20.27,79.73,3,4,2,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-35.935432,1,1000,full
d077ce1fd438,WAP021-RM-224-225,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83140,0.96,3,0.058595,0.066407,0.056153,20.24,79.76,3,4,1,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-64.935432,1,1000,full
d077ce1fd448,WAP012-RM-133-135,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1129950,13.08,3,0.056153,0.065919,0.065431,28.46,71.54,3,4,1,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-92.935432,1,1000,full
d077ce1fd458,WAP023-RM-231-233,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1286281,14.89,4,0.147463,0.113283,0.089845,30.05,69.95,3,4,6,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-86.935432,1,1000,full
d077ce1fd464,WAP017-RM-213-215,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83932,0.97,3,0.080079,0.052247,0.004883,20.26,79.74,3,4,8,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-55.935432,1,1000,full
d077ce1fd524,WAP006-RM-116-118,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1129920,13.08,3,0,0.037598,0.001953,28.99,71.01,3,4,1,1,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-68.935432,1,1000,full
d077ce1fd558,WAP008-RM-119,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1129923,13.08,3,0.154299,0.089357,0.086427,28.55,71.45,3,4,1,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-69.935432,1,1000,full
d077ce1fd5d8,WAP001-RM-101,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1129925,13.08,3,0,0.030762,0.028809,28.47,71.53,3,4,1,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-81.935432,1,1000,full
d077ce1fd5dc,WAP022-RM-227-229,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,84159,0.97,2,0.086427,0.070802,0.013184,20.4,79.6,3,4,5,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-87.935432,1,1000,full
d077ce1fd628,WAP020-RM-201-223,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83254,0.96,2,0.070802,0.062013,0.021485,20.38,79.62,3,4,6,11,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-87.935432,1,1000,full
d077ce1fd644,WAP004-RM-107-109,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1129948,13.08,4,0.061524,0.077638,0.014649,28.83,71.17,3,4,3,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-100.935432,1,1000,full
d077ce1fd664,WAP040-RM-Telecom-MDF,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1288530,14.91,2,0.00293,0.010254,0,24.0,76.0,3,4,1,1,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-88.935432,1,1000,full
d077ce1fd700,WAP019-RM-220-222,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83424,0.97,3,0.050294,0.039063,0.026856,20.47,79.53,3,4,2,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-104.935432,1,1000,full
d077ce1fd708,WAP018-RM-217-219,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83781,0.97,3,0.07129,0.056641,0.028321,20.59,79.41,3,4,3,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-99.935432,1,1000,full
d077ce1fd798,WAP016-RM-209-211,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,84082,0.97,3,0.145022,0.081544,0.013184,20.22,79.78,3,4,6,1,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-106.935432,1,1000,full
d077ce1fd7b8,WAP011-RM-129-131,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1129990,13.08,2,0.013672,0.041016,0,26.76,73.24,3,4,7,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-132.935432,1,1000,full
d077ce1fd7e4,WAP015-RM-205-207,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,84308,0.98,3,0.146487,0.072755,0.013184,20.34,79.66,3,4,0,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-86.935432,1,1000,full
d077ce1fd828,WAP005-RM-111-113,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1129958,13.08,3,0.076661,0.080568,0.029297,28.38,71.62,3,4,1,1,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-108.935432,1,1000,full
d077ce1fd868,WAP036-RM-328-330,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,84515,0.98,3,0.02295,0.059083,0.027344,20.28,79.72,3,4,3,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-121.935432,1,1000,full
d077ce1fd888,WAP030-RM-313-315,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83353,0.96,3,0.005859,0.025879,0,20.57,79.43,3,4,7,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-121.935432,1,1000,full
d077ce1fd898,WAP014-RM-203,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,84684,0.98,3,0,0.009277,0,20.3,79.7,3,4,2,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-159.935432,1,1000,full
d077ce1fd8bc,WAP007-Lobby,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1130012,13.08,3,0.162112,0.081544,0.065919,28.76,71.24,3,4,0,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-159.935432,1,1000,full
d077ce1fd8c4,WAP024-RM-235-237,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83139,0.96,3,0.062989,0.038087,0.008789,20.81,79.19,3,4,3,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-155.935432,1,1000,full
d077ce1fd950,WAP035-RM-325-326,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,84325,0.98,2,0.027344,0.039551,0,19.85,80.15,3,4,5,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-119.935432,1,1000,full
d077ce1fd954,WAP013-RM-136-139,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1130013,13.08,4,0.037598,0.087892,0.050782,28.23,71.77,3,4,3,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-154.935432,1,1000,full
d077ce1fd980,WAP027-RM-303,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,82972,0.96,2,0.015625,0.02295,0,20.66,79.34,3,4,3,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-157.935432,1,1000,full
d077ce1fd994,WAP025-RM-239-241,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83314,0.96,2,0.080079,0.049317,0.005371,20.32,79.68,3,4,3,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-121.935432,1,1000,full
d077ce1fd9c8,WAP002-RM-102-103,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1129967,13.08,3,0.027344,0.027344,0,28.5,71.5,3,4,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-122.935432,1,1000,full
d077ce1fd9e4,WAP034-RM-324,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83773,0.97,2,0.040528,0.066407,0.015625,20.22,79.78,3,4,3,1,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-169.935432,1,1000,full
d077ce1fd9ec,WAP032-RM-320-322,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,84039,0.97,2,0.059571,0.07129,0.011719,20.27,79.73,3,4,8,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-169.935432,1,1000,full
d077ce1fd9fc,WAP009-RM-121-123,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1130012,13.08,3,0.123049,0.084474,0.085939,28.5,71.5,3,4,2,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-157.935432,1,1000,full
d077ce1fda54,WAP026-RM-242-244,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83084,0.96,3,0.013672,0.035157,0,20.23,79.77,3,4,1,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-177.935432,1,1000,full
d077ce1fdaa4,WAP039-RM-341-343,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1287159,14.9,3,0.020508,0.028321,0,30.27,69.73,3,4,1,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-183.935432,1,1000,full
d077ce1fdae4,WAP010-RM-125-127,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1130032,13.08,3,0.318364,0.123537,0.030762,28.58,71.42,3,4,7,11,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-176.935432,1,1000,full
d077ce1fdaf4,WAP033-RM-301-323,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83257,0.96,3,0.218753,0.138674,0.049317,20.36,79.64,3,4,1,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-153.935432,1,1000,full
d077ce1fdb48,WAP028-RM-305-307,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,82932,0.96,3,0.157229,0.109377,0.027344,20.31,79.69,3,4,3,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-178.935432,1,1000,full
d077ce1fdb50,WAP031-RM-317-319,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,83502,0.97,3,0.138186,0.078614,0.018067,20.24,79.76,3,4,3,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-172.935432,1,1000,full
d077ce1fdb78,WAP038-RM-336-338,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1286735,14.89,3,0.035645,0.050782,0.004883,29.91,70.09,3,4,6,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-200.935432,1,1000,full
d077ce1fdbb0,WAP003-RM-104-105,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1130009,13.08,3,0.035157,0.055665,0.010742,28.08,71.92,3,4,2,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-161.935432,1,1000,full
d077ce1fdbc8,WAP037-RM-332-334,Intello,Motel 6 Whitby,edgecore_eap102,Shasta-AP-NOS Rel 2.1 build 22,1286701,14.89,3,0.089357,0.083986,0.042969,29.8,70.2,3,4,4,11,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-197.935432,1,1000,full
d4babaa15100,HQ-WF196-5100-Warehouse,TekSecute HQ,TekSecute HQ,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,3770498,43.64,2,0,0.00293,0,30.05,69.95,1,6,5,6,20,52,80,0,0,auto,52,1,20,80,40,-202.935432,1,1000,full
d4babaa15160,HQ-WF196-5160-SE,TekSecute HQ,TekSecute HQ,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,3770493,43.64,2,0,0,0,30.81,69.19,1,6,6,11,20,36,80,0,0,auto,36,1,20,80,40,-197.935432,1,1000,full
d4babaa151c0,HQ-WF196-51c0-NE,TekSecute HQ,TekSecute HQ,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,3770463,43.64,2,0.035645,0.045899,0.000977,30.48,69.52,1,6,3,1,20,149,80,0,0,auto,149,1,20,80,40,-171.935432,1,1000,full
d4babaa15480,HQ-WF196-5480-Lobby,TekSecute HQ,TekSecute HQ,cig_wf196,Shasta-AP-NOS Rel 2.1 build 22,3770460,43.64,1,0.061524,0.024903,0.003906,29.98,70.02,1,6,3,6,20,100,80,0,0,auto,100,1,20,80,40,-167.935432,1,1000,full
d4babaa1da48,AP00-Garage AP2,Temple Buildings,Temple Rochester,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 21,5019165,58.09,7,0.10547,0.154788,0.160159,27.08,72.92,1,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-221.935432,1,1000,full
d4babaa1da60,AP00-Garage AP4,Temple Buildings,Temple Rochester,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 21,5017656,58.07,7,0.122072,0.124025,0.100587,25.7,74.3,1,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-213.935432,1,1000,full
d4babaa1da78,AP00-Garage AP3,Temple Buildings,Temple Rochester,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 21,5017480,58.07,7,0.590341,0.234379,0.169436,27.18,72.82,1,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-219.935432,1,1000,full
d4babaa1db38,AP00-Garage AP1,Temple Buildings,Temple Rochester,cig_wf660a,Shasta-AP-NOS Rel 2.1 build 21,5019143,58.09,7,0.011231,0.101564,0.104494,20.28,79.72,1,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-201.935432,1,1000,full
d4babaa1eaa0,AP0406,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,1175897,13.61,5,0.696788,0.327642,0.225589,46.93,53.07,2,2,0,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-226.935432,1,1000,full
d4babaa1eb18,AP0506,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4662144,53.96,7,0.318364,0.249027,0.197757,51.41,48.59,2,2,1,11,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-213.935432,1,1000,full
d4babaa1eb48,AP1202,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4930417,57.07,5,0.27686,0.181155,0.177737,50.3,49.7,2,2,1,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-232.935432,1,1000,full
d4babaa1ebf0,AP0206,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4845020,56.08,8,0.328618,0.322759,0.281254,52.54,47.46,2,2,2,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-266.935432,1,1000,full
d4babaa1ecf8,AP0606,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,694121,8.03,8,0.259281,0.316899,0.263676,47.72,52.28,2,2,7,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-245.935432,1,1000,full
d4babaa1eed8,AP1206,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4930436,57.07,5,0.211429,0.272953,0.217777,51.04,48.96,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-246.935432,1,1000,full
d4babaa1f088,AP1204,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4751348,54.99,4,0.201663,0.228031,0.223636,50.83,49.17,2,2,1,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-258.935432,1,1000,full
d4babaa1f118,AP1306,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4936003,57.13,4,0.311528,0.266117,0.204105,53.02,46.98,2,2,0,6,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-248.935432,1,1000,full
d4babaa1f148,AP1304,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4935998,57.13,8,0.242679,0.244144,0.218265,50.84,49.16,2,2,1,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-236.935432,1,1000,full
d4babaa1f160,AP1302,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4936017,57.13,8,0.252445,0.272465,0.211429,51.81,48.19,2,2,1,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-254.935432,1,1000,full
d4babaa1f1d8,AP0813,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,5009259,57.98,4,0.304692,0.232425,0.186526,52.8,47.2,2,2,0,6,20,44,40,0,0,auto,auto,unknown,20,40,unknown,-272.935432,1,1000,full
d4babaa1f280,AP0702,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,5368434,62.13,8,0.47071,0.372076,0.291508,51.77,48.23,2,2,2,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-287.935432,1,1000,full
d4babaa1f340,AP0604,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,5352833,61.95,5,0.139651,0.194339,0.177249,41.99,58.01,2,2,1,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-288.935432,1,1000,full
d4babaa1f3d0,AP1102,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,3280879,37.97,5,0.112795,0.183108,0.195315,49.38,50.62,2,2,8,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-266.935432,1,1000,full
d4babaa1f448,AP0706,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,5367232,62.12,4,0.024903,0.120119,0.160159,51.43,48.57,2,2,0,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-286.935432,1,1000,full
d4babaa1f490,AP0304,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4835545,55.97,6,0.322271,0.289067,0.248539,52.89,47.11,2,2,6,6,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-258.935432,1,1000,full
d4babaa1f4c0,AP0906,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,5366914,62.12,5,0.438972,0.312993,0.300786,49.26,50.74,2,2,0,1,20,36,40,0,0,auto,auto,unknown,20,40,unknown,-269.935432,1,100,full
d4babaa1f568,AP0306,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,781843,9.05,7,0.189456,0.154299,0.164065,40.95,59.05,2,2,0,6,20,157,40,0,0,auto,auto,unknown,20,40,unknown,-295.935432,1,1000,full
d4babaa1f598,AP1402,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4939925,57.18,8,0.166995,0.250004,0.260258,48.58,51.42,2,2,0,1,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-289.935432,1,1000,full
d4babaa1f5c8,AP0307,Temple Buildings,Temple Rochester,cig_wf186w,Shasta-AP-NOS Rel 2.1 build 21,4677316,54.14,3,0.262699,0.251957,0.198245,41.47,58.53,2,2,0,11,20,149,40,0,0,auto,auto,unknown,20,40,unknown,-312.935432,1,100,full
